rio.	172800	in	soa	a.dns.br. hostmaster.registro.br. 2025275032 1800 900 604800 900
vacina.rio.	86400	in	ns	ns1.rio.rj.gov.br.
vaidebet.rio.	86400	in	ns	ken.ns.cloudflare.com.
vaidebet.rio.	86400	in	ns	paige.ns.cloudflare.com.
vamo.rio.	86400	in	ns	nsb1.k8.com.br.
vamo.rio.	86400	in	ns	nsb2.k8.com.br.
vamo.rio.	86400	in	ns	nsb3.k8.com.br.
vamo.rio.	86400	in	ns	nsb4.k8.com.br.
vamo.rio.	86400	in	ns	nsb5.k8.com.br.
vamo.rio.	86400	in	ns	nsb6.k8.com.br.
varg.rio.	3600	in	ds	56710 13 2 BA5FD0B47572F44A505D9F376AAF6822EB3D08AE4F3928097231286F7D1236B0
varg.rio.	3600	in	rrsig	DS 13 2 3600 20251013190501 20250928180501 65520 rio. E9Yi7/2ka/1zmEcDeLDbKRSHeBc0RD1ug7DuUJXeonwwfnnDzAD5oOk/JKfd7OXlYT7qUF7cQRbqSTZq+AoR+g==
varg.rio.	86400	in	ns	ns01.one.com.
varg.rio.	86400	in	ns	ns02.one.com.
vectoris.rio.	86400	in	ns	nsa1.hostnet.com.br.
vectoris.rio.	86400	in	ns	nsa2.hostnet.com.br.
vectoris.rio.	86400	in	ns	nsa3.hostnet.com.br.
vectoris.rio.	86400	in	ns	nsa4.hostnet.com.br.
vectoris.rio.	86400	in	ns	nsa5.hostnet.com.br.
vectoris.rio.	86400	in	ns	nsa6.hostnet.com.br.
vertical.rio.	86400	in	ns	ns732.hostgator.com.br.
vertical.rio.	86400	in	ns	ns733.hostgator.com.br.
viaegencia.rio.	86400	in	ns	ns1.markmonitor.com.
viaegencia.rio.	86400	in	ns	ns2.markmonitor.com.
viaegencia.rio.	86400	in	ns	ns3.markmonitor.com.
viaegencia.rio.	86400	in	ns	ns4.markmonitor.com.
viaegencia.rio.	86400	in	ns	ns5.markmonitor.com.
viaegencia.rio.	86400	in	ns	ns6.markmonitor.com.
viaegencia.rio.	86400	in	ns	ns7.markmonitor.com.
vicentegiffoni.rio.	86400	in	ns	dns1.kinghost.com.br.
vicentegiffoni.rio.	86400	in	ns	dns2.kinghost.com.br.
vicentegiffoni.rio.	86400	in	ns	dns3.kinghost.com.br.
vicentegiffoni.rio.	86400	in	ns	dns4.kinghost.com.br.
vicentegiffoni.rio.	86400	in	ns	dns5.kinghost.com.br.
vicentegiffoni.rio.	86400	in	ns	dns6.kinghost.com.br.
vidigal.rio.	86400	in	ns	nsa1.hostnet.com.br.
vidigal.rio.	86400	in	ns	nsa2.hostnet.com.br.
vidigal.rio.	86400	in	ns	nsa3.hostnet.com.br.
vidigal.rio.	86400	in	ns	nsa4.hostnet.com.br.
vidigal.rio.	86400	in	ns	nsa5.hostnet.com.br.
vidigal.rio.	86400	in	ns	nsa6.hostnet.com.br.
vinst.rio.	86400	in	ns	ns1.targethost.net.br.
vinst.rio.	86400	in	ns	ns2.targethost.net.br.
virgo.rio.	86400	in	ns	nsb1.k8.com.br.
virgo.rio.	86400	in	ns	nsb2.k8.com.br.
virgo.rio.	86400	in	ns	nsb3.k8.com.br.
virgo.rio.	86400	in	ns	nsb4.k8.com.br.
virgo.rio.	86400	in	ns	nsb5.k8.com.br.
virgo.rio.	86400	in	ns	nsb6.k8.com.br.
visit.rio.	86400	in	ns	nsa1.hostnet.com.br.
visit.rio.	86400	in	ns	nsa2.hostnet.com.br.
visit.rio.	86400	in	ns	nsa3.hostnet.com.br.
visit.rio.	86400	in	ns	nsa4.hostnet.com.br.
visit.rio.	86400	in	ns	nsa5.hostnet.com.br.
visit.rio.	86400	in	ns	nsa6.hostnet.com.br.
visite.rio.	86400	in	ns	ns0.rio.gov.br.
visite.rio.	86400	in	ns	ns1.rio.rj.gov.br.
visitefriburgo.rio.	86400	in	ns	alex.ns.cloudflare.com.
visitefriburgo.rio.	86400	in	ns	ivy.ns.cloudflare.com.
visitesantateresa.rio.	3600	in	ds	4328 13 2 52CB1063A87BACE9ED376D59F9B242E3F30772321B052F35B470285A21A37517
visitesantateresa.rio.	3600	in	rrsig	DS 13 2 3600 20251013190501 20250928180501 65520 rio. ew7p8VSpK6GDLL+p9LpS/DPnZ7ocYytBUb7SJf47siNLN9LYdtOtMegLw1GIFoD61Mqp0K2eC7SRTw2BHt3RDA==
visitesantateresa.rio.	86400	in	ns	ns01.one.com.
visitesantateresa.rio.	86400	in	ns	ns02.one.com.
vistapro.rio.	86400	in	ns	ns1.jetimob.com.
vistapro.rio.	86400	in	ns	ns2.jetimob.com.
vistapro.rio.	86400	in	ns	ns3.jetimob.com.
vitale.rio.	3600	in	ds	41515 13 2 12E486DE12A885971889B4DA2323EB806A87BC6990C8765D68401BB44349592A
vitale.rio.	3600	in	rrsig	DS 13 2 3600 20251013190501 20250928180501 65520 rio. qSFhNF6KX+v9zRWUInVcdKi7yIcPOK0x7e1OWW1DNiGDFs8nW+s4RufIbcuHSjOhBiygT4eZORcGwyFU4RubNQ==
vitale.rio.	86400	in	ns	ns01.one.com.
vitale.rio.	86400	in	ns	ns02.one.com.
vitoria.rio.	3600	in	ds	5330 13 2 9EB4B90B573AA5B2CDD311F03112BD8E4F0942287C9233589A1096FBA6A33AB2
vitoria.rio.	3600	in	rrsig	DS 13 2 3600 20251008220501 20250923210501 65520 rio. XFWt27UcsS3A/k2DlknR7K796/UGVxiNirBsLjukt33LqbuO14l7MKhneIIgcMW8yfeC+Obwa/QfHh/BdSVxCQ==
vitoria.rio.	86400	in	ns	ns01.one.com.
vitoria.rio.	86400	in	ns	ns02.one.com.
vitoriatur.rio.	86400	in	ns	ns1.siteground.net.
vitoriatur.rio.	86400	in	ns	ns2.siteground.net.
vivarooftop.rio.	86400	in	ns	ns01.trademarkarea.com.
vivarooftop.rio.	86400	in	ns	ns02.trademarkarea.com.
vivarooftop.rio.	86400	in	ns	ns03.trademarkarea.com.
vlt.rio.	86400	in	ns	ns1.bdm.microsoftonline.com.
vlt.rio.	86400	in	ns	ns2.bdm.microsoftonline.com.
vltcarioca.rio.	86400	in	ns	ns1.bdm.microsoftonline.com.
vltcarioca.rio.	86400	in	ns	ns2.bdm.microsoftonline.com.
vltrio.rio.	86400	in	ns	ns1.bdm.microsoftonline.com.
vltrio.rio.	86400	in	ns	ns2.bdm.microsoftonline.com.
vltrio.rio.	86400	in	ns	ns3.bdm.microsoftonline.com.
vltrio.rio.	86400	in	ns	ns4.bdm.microsoftonline.com.
vv492qj7rhbs4s9hde3ssailp6385civ.rio.	900	in	nsec3	1 1 0 A76812F7B185D6283DC2 0SQU8PCE487FCERNM6309MDJDO4TE0RB NS DS RRSIG
vv492qj7rhbs4s9hde3ssailp6385civ.rio.	900	in	rrsig	NSEC3 13 2 900 20251013190501 20250928180501 65520 rio. gTrQfxOXmGkr2INXM9R4RvIvVtHB1BFMmTrLayVxsWEFhcXkAOrzi5P9EBTlSeh7Ucvd+27S+4I6iw48lm+kKw==
webdesign.rio.	86400	in	ns	dns-pri-l02.vhtelecom.com.
webdesign.rio.	86400	in	ns	dns-sec1.vhtelecom.com.
webis.rio.	86400	in	ns	ns1.cloudez.io.
webis.rio.	86400	in	ns	ns2.cloudez.io.
webis.rio.	86400	in	ns	ns3.cloudez.io.
webis.rio.	86400	in	ns	ns4.cloudez.io.
webis.rio.	86400	in	ns	ns5.cloudez.io.
webuni.rio.	86400	in	ns	emerson.ns.cloudflare.com.
webuni.rio.	86400	in	ns	fay.ns.cloudflare.com.
whenin.rio.	86400	in	ns	ns1.ventureio.com.
whenin.rio.	86400	in	ns	ns2.ventureio.com.
windsorhoteis.rio.	86400	in	ns	dnscloud01.infolink.com.br.
windsorhoteis.rio.	86400	in	ns	dnscloud02.infolink.com.br.
windsorhoteis.rio.	86400	in	ns	nsa3.k8.com.br.
windsorhoteis.rio.	86400	in	ns	nsa4.k8.com.br.
windsorhoteis.rio.	86400	in	ns	nsa5.k8.com.br.
windsorhoteis.rio.	86400	in	ns	nsa6.k8.com.br.
workn.rio.	3600	in	ds	17955 13 2 F85F2A2613BDC4B44FFAEB09C22E4929F9D7976AB727AB817F26EB9CC737B0C2
workn.rio.	3600	in	rrsig	DS 13 2 3600 20251008123001 20250923113001 65520 rio. ntgTfL5AMeY144XbfPi/X4c2mRBQdbFqF+LtekxNKwiNUrZ8CdNz27t6cw0AKD93pt7s8EYESkQ36f98M/hiUQ==
workn.rio.	86400	in	ns	ns01.one.com.
workn.rio.	86400	in	ns	ns02.one.com.
wow.rio.	86400	in	ns	ns1.locaweb.com.br.
wow.rio.	86400	in	ns	ns2.locaweb.com.br.
wow.rio.	86400	in	ns	ns3.locaweb.com.br.
xerox.rio.	86400	in	ns	adrastea.xerox.com.
xerox.rio.	86400	in	ns	ash.xerox.com.
xerox.rio.	86400	in	ns	athena.xerox.com.
xerox.rio.	86400	in	ns	betelgeuse.xerox.com.
xerox.rio.	86400	in	ns	carme.xerox.com.
xerox.rio.	86400	in	ns	curly.xerox.com.
xerox.rio.	86400	in	ns	gum.xerox.com.
xerox.rio.	86400	in	ns	shemp.xerox.com.
xvideos.rio.	86400	in	ns	ns109.asurahosting.com.
xvideos.rio.	86400	in	ns	ns110.asurahosting.com.
yayacomidaria.rio.	86400	in	ns	ns1.cloudez.io.
yayacomidaria.rio.	86400	in	ns	ns2.cloudez.io.
yayacomidaria.rio.	86400	in	ns	ns3.cloudez.io.
yayacomidaria.rio.	86400	in	ns	ns4.cloudez.io.
yayacomidaria.rio.	86400	in	ns	ns5.cloudez.io.
yoboh.rio.	86400	in	ns	nsa1.hostnet.com.br.
yoboh.rio.	86400	in	ns	nsa2.hostnet.com.br.
yoboh.rio.	86400	in	ns	nsa3.hostnet.com.br.
yoboh.rio.	86400	in	ns	nsa4.hostnet.com.br.
yoboh.rio.	86400	in	ns	nsa5.hostnet.com.br.
yoboh.rio.	86400	in	ns	nsa6.hostnet.com.br.
yourplace.rio.	86400	in	ns	nsb1.hostnet.com.br.
yourplace.rio.	86400	in	ns	nsb2.hostnet.com.br.
yourplace.rio.	86400	in	ns	nsb3.hostnet.com.br.
yourplace.rio.	86400	in	ns	nsb4.hostnet.com.br.
yourplace.rio.	86400	in	ns	nsb5.hostnet.com.br.
yourplace.rio.	86400	in	ns	nsb6.hostnet.com.br.
yrplace.rio.	86400	in	ns	nsb1.hostnet.com.br.
yrplace.rio.	86400	in	ns	nsb2.hostnet.com.br.
yrplace.rio.	86400	in	ns	nsb3.hostnet.com.br.
yrplace.rio.	86400	in	ns	nsb4.hostnet.com.br.
yrplace.rio.	86400	in	ns	nsb5.hostnet.com.br.
yrplace.rio.	86400	in	ns	nsb6.hostnet.com.br.
zerovinteum.rio.	86400	in	ns	ns01.one.com.
zerovinteum.rio.	86400	in	ns	ns02.one.com.
zigzag.rio.	86400	in	ns	ns01.one.com.
zigzag.rio.	86400	in	ns	ns02.one.com.
ziriguidum.rio.	86400	in	ns	ns344.hostgator.com.br.
ziriguidum.rio.	86400	in	ns	ns345.hostgator.com.br.
zonasulatendevinhos.rio.	86400	in	ns	ruth.ns.cloudflare.com.
zonasulatendevinhos.rio.	86400	in	ns	sage.ns.cloudflare.com.
zonasulcarioca.rio.	86400	in	ns	ruth.ns.cloudflare.com.
zonasulcarioca.rio.	86400	in	ns	sage.ns.cloudflare.com.
zonasulvinhos.rio.	86400	in	ns	ruth.ns.cloudflare.com.
zonasulvinhos.rio.	86400	in	ns	sage.ns.cloudflare.com.
rio.	172800	in	soa	a.dns.br. hostmaster.registro.br. 2025275032 1800 900 604800 900
